47,Time,Celsius(°C),Serial Number
1,2020-12-10 13:13:02,62.5,000004619
2,2020-12-10 13:13:03,62.5
3,2020-12-10 13:13:04,62.5
4,2020-12-10 13:13:05,62.5
5,2020-12-10 13:13:06,62.5
6,2020-12-10 13:13:07,55.5
7,2020-12-10 13:13:08,60.5
8,2020-12-10 13:13:09,60.5
9,2020-12-10 13:13:10,60.5
10,2020-12-10 13:13:11,60.5
11,2020-12-10 13:13:12,60.5
12,2020-12-10 13:13:13,60.5
13,2020-12-10 13:13:14,60.5
14,2020-12-10 13:13:15,60.5
15,2020-12-10 13:13:16,60.5
16,2020-12-10 13:13:17,60.5
17,2020-12-10 13:13:18,60.5
18,2020-12-10 13:13:19,60.5
19,2020-12-10 13:13:20,60.5
20,2020-12-10 13:13:21,60.5
21,2020-12-10 13:13:22,60.5
22,2020-12-10 13:13:23,60.5
23,2020-12-10 13:13:24,60.5
24,2020-12-10 13:13:25,60.5
25,2020-12-10 13:13:26,60.5
26,2020-12-10 13:13:27,60.5
27,2020-12-10 13:13:28,60.5
28,2020-12-10 13:13:29,60.5
29,2020-12-10 13:13:30,60.5
30,2020-12-10 13:13:31,60.5
31,2020-12-10 13:13:32,60.5
32,2020-12-10 13:13:33,60.5
33,2020-12-10 13:13:34,60.5
34,2020-12-10 13:13:35,60.5
35,2020-12-10 13:13:36,60.5
36,2020-12-10 13:13:37,60.5
37,2020-12-10 13:13:38,60.5
38,2020-12-10 13:13:39,60.5
39,2020-12-10 13:13:40,60.5
40,2020-12-10 13:13:41,60.5
41,2020-12-10 13:13:42,60.5
42,2020-12-10 13:13:43,60.5
43,2020-12-10 13:13:44,60.5
44,2020-12-10 13:13:45,60.5
45,2020-12-10 13:13:46,60.5
46,2020-12-10 13:13:47,60.5
47,2020-12-10 13:13:48,60.5
48,2020-12-10 13:13:49,60.5
49,2020-12-10 13:13:50,9.5
50,2020-12-10 13:13:51,11.5
51,2020-12-10 13:13:52,12.0
52,2020-12-10 13:13:53,12.0
53,2020-12-10 13:13:54,12.0
54,2020-12-10 13:13:55,12.0
55,2020-12-10 13:13:56,12.0
56,2020-12-10 13:13:57,12.0
57,2020-12-10 13:13:58,12.0
58,2020-12-10 13:13:59,12.0
59,2020-12-10 13:14:00,12.0
60,2020-12-10 13:14:01,12.0
61,2020-12-10 13:14:02,12.5
62,2020-12-10 13:14:03,12.5
63,2020-12-10 13:14:04,12.5
64,2020-12-10 13:14:05,12.5
65,2020-12-10 13:14:06,12.5
66,2020-12-10 13:14:07,12.5
67,2020-12-10 13:14:08,12.5
68,2020-12-10 13:14:09,12.5
69,2020-12-10 13:14:10,12.5
70,2020-12-10 13:14:11,12.5
71,2020-12-10 13:14:12,12.5
72,2020-12-10 13:14:13,12.5
73,2020-12-10 13:14:14,12.5
74,2020-12-10 13:14:15,13.0
75,2020-12-10 13:14:16,13.0
76,2020-12-10 13:14:17,13.0
77,2020-12-10 13:14:18,13.0
78,2020-12-10 13:14:19,13.0
79,2020-12-10 13:14:20,13.0
80,2020-12-10 13:14:21,13.0
81,2020-12-10 13:14:22,13.0
82,2020-12-10 13:14:23,13.0
83,2020-12-10 13:14:24,13.0
84,2020-12-10 13:14:25,13.0
85,2020-12-10 13:14:26,13.0
86,2020-12-10 13:14:27,13.0
87,2020-12-10 13:14:28,13.0
88,2020-12-10 13:14:29,13.0
89,2020-12-10 13:14:30,13.0
90,2020-12-10 13:14:31,13.0
91,2020-12-10 13:14:32,13.0
92,2020-12-10 13:14:33,13.0
93,2020-12-10 13:14:34,13.0
94,2020-12-10 13:14:35,13.0
95,2020-12-10 13:14:36,13.0
96,2020-12-10 13:14:37,13.0
97,2020-12-10 13:14:38,13.0
98,2020-12-10 13:14:39,13.0
99,2020-12-10 13:14:40,13.0
100,2020-12-10 13:14:41,13.0
101,2020-12-10 13:14:42,13.0
102,2020-12-10 13:14:43,13.0
103,2020-12-10 13:14:44,13.0
104,2020-12-10 13:14:45,13.0
105,2020-12-10 13:14:46,13.0
106,2020-12-10 13:14:47,13.0
107,2020-12-10 13:14:48,13.0
108,2020-12-10 13:14:49,13.0
109,2020-12-10 13:14:50,13.0
110,2020-12-10 13:14:51,13.0
111,2020-12-10 13:14:52,13.0
112,2020-12-10 13:14:53,13.0
113,2020-12-10 13:14:54,13.0
114,2020-12-10 13:14:55,13.0
115,2020-12-10 13:14:56,13.0
116,2020-12-10 13:14:57,13.0
117,2020-12-10 13:14:58,13.0
118,2020-12-10 13:14:59,13.0
119,2020-12-10 13:15:00,13.0
120,2020-12-10 13:15:01,13.0
121,2020-12-10 13:15:02,13.0
122,2020-12-10 13:15:03,13.0
123,2020-12-10 13:15:04,13.0
124,2020-12-10 13:15:05,13.0
125,2020-12-10 13:15:06,13.0
126,2020-12-10 13:15:07,13.0
127,2020-12-10 13:15:08,13.0
128,2020-12-10 13:15:09,13.0
129,2020-12-10 13:15:10,13.0
130,2020-12-10 13:15:11,13.0
131,2020-12-10 13:15:12,13.0
132,2020-12-10 13:15:13,13.0
133,2020-12-10 13:15:14,13.0
134,2020-12-10 13:15:15,13.0
135,2020-12-10 13:15:16,13.0
136,2020-12-10 13:15:17,13.0
137,2020-12-10 13:15:18,13.0
138,2020-12-10 13:15:19,13.0
139,2020-12-10 13:15:20,13.0
140,2020-12-10 13:15:21,13.0
141,2020-12-10 13:15:22,13.0
142,2020-12-10 13:15:23,13.0
143,2020-12-10 13:15:24,12.5
144,2020-12-10 13:15:25,13.0
145,2020-12-10 13:15:26,12.5
146,2020-12-10 13:15:27,12.5
147,2020-12-10 13:15:28,12.5
148,2020-12-10 13:15:29,12.5
149,2020-12-10 13:15:30,12.5
150,2020-12-10 13:15:31,13.0
151,2020-12-10 13:15:32,12.5
152,2020-12-10 13:15:33,13.0
153,2020-12-10 13:15:34,12.5
154,2020-12-10 13:15:35,12.5
155,2020-12-10 13:15:36,12.5
156,2020-12-10 13:15:37,13.0
157,2020-12-10 13:15:38,12.5
158,2020-12-10 13:15:39,12.5
159,2020-12-10 13:15:40,12.5
160,2020-12-10 13:15:41,12.5
161,2020-12-10 13:15:42,12.5
162,2020-12-10 13:15:43,12.5
163,2020-12-10 13:15:44,12.5
164,2020-12-10 13:15:45,12.5
165,2020-12-10 13:15:46,13.0
166,2020-12-10 13:15:47,12.5
167,2020-12-10 13:15:48,12.5
168,2020-12-10 13:15:49,12.5
169,2020-12-10 13:15:50,12.5
170,2020-12-10 13:15:51,12.5
171,2020-12-10 13:15:52,13.0
172,2020-12-10 13:15:53,12.5
173,2020-12-10 13:15:54,12.5
174,2020-12-10 13:15:55,12.5
175,2020-12-10 13:15:56,12.5
176,2020-12-10 13:15:57,13.0
177,2020-12-10 13:15:58,12.5
178,2020-12-10 13:15:59,12.5
179,2020-12-10 13:16:00,12.5
180,2020-12-10 13:16:01,12.5
181,2020-12-10 13:16:02,12.5
182,2020-12-10 13:16:03,12.5
183,2020-12-10 13:16:04,12.5
184,2020-12-10 13:16:05,12.5
185,2020-12-10 13:16:06,12.5
186,2020-12-10 13:16:07,12.5
187,2020-12-10 13:16:08,12.5
188,2020-12-10 13:16:09,12.5
189,2020-12-10 13:16:10,12.5
190,2020-12-10 13:16:11,12.5
191,2020-12-10 13:16:12,12.5
192,2020-12-10 13:16:13,12.5
193,2020-12-10 13:16:14,12.5
194,2020-12-10 13:16:15,12.5
195,2020-12-10 13:16:16,12.5
196,2020-12-10 13:16:17,12.5
197,2020-12-10 13:16:18,12.5
198,2020-12-10 13:16:19,12.5
199,2020-12-10 13:16:20,12.5
200,2020-12-10 13:16:21,12.5
201,2020-12-10 13:16:22,12.5
202,2020-12-10 13:16:23,12.5
203,2020-12-10 13:16:24,12.5
204,2020-12-10 13:16:25,12.5
205,2020-12-10 13:16:26,12.5
206,2020-12-10 13:16:27,12.5
207,2020-12-10 13:16:28,12.5
208,2020-12-10 13:16:29,12.5
209,2020-12-10 13:16:30,12.5
210,2020-12-10 13:16:31,12.5
211,2020-12-10 13:16:32,12.5
212,2020-12-10 13:16:33,12.5
213,2020-12-10 13:16:34,12.5
214,2020-12-10 13:16:35,12.5
215,2020-12-10 13:16:36,12.5
216,2020-12-10 13:16:37,12.5
217,2020-12-10 13:16:38,12.5
218,2020-12-10 13:16:39,12.5
219,2020-12-10 13:16:40,12.5
220,2020-12-10 13:16:41,12.5
221,2020-12-10 13:16:42,12.5
222,2020-12-10 13:16:43,12.5
223,2020-12-10 13:16:44,12.5
224,2020-12-10 13:16:45,12.5
225,2020-12-10 13:16:46,12.5
226,2020-12-10 13:16:47,12.5
227,2020-12-10 13:16:48,12.5
228,2020-12-10 13:16:49,13.0
229,2020-12-10 13:16:50,13.0
230,2020-12-10 13:16:51,13.0
231,2020-12-10 13:16:52,13.0
232,2020-12-10 13:16:53,13.0
233,2020-12-10 13:16:54,13.0
234,2020-12-10 13:16:55,13.0
235,2020-12-10 13:16:56,13.0
236,2020-12-10 13:16:57,13.5
237,2020-12-10 13:16:58,13.5
238,2020-12-10 13:16:59,14.0
239,2020-12-10 13:17:00,15.0
240,2020-12-10 13:17:01,15.5
241,2020-12-10 13:17:02,16.5
242,2020-12-10 13:17:03,17.5
243,2020-12-10 13:17:04,18.5
244,2020-12-10 13:17:05,20.0
245,2020-12-10 13:17:06,21.5
246,2020-12-10 13:17:07,24.0
247,2020-12-10 13:17:08,27.0
248,2020-12-10 13:17:09,30.0
249,2020-12-10 13:17:10,33.5
250,2020-12-10 13:17:11,38.0
251,2020-12-10 13:17:12,43.5
252,2020-12-10 13:17:13,49.5
253,2020-12-10 13:17:14,54.0
254,2020-12-10 13:17:15,57.5
255,2020-12-10 13:17:16,62.0
256,2020-12-10 13:17:17,68.5
257,2020-12-10 13:17:18,77.0
258,2020-12-10 13:17:19,83.0
259,2020-12-10 13:17:20,91.0
260,2020-12-10 13:17:21,100.0
261,2020-12-10 13:17:22,108.5
262,2020-12-10 13:17:23,117.5
263,2020-12-10 13:17:24,126.0
264,2020-12-10 13:17:25,133.0
265,2020-12-10 13:17:26,139.0
266,2020-12-10 13:17:27,146.0
267,2020-12-10 13:17:28,152.5
268,2020-12-10 13:17:29,157.0
269,2020-12-10 13:17:30,163.0
270,2020-12-10 13:17:31,166.5
271,2020-12-10 13:17:32,171.0
272,2020-12-10 13:17:33,175.5
273,2020-12-10 13:17:34,177.5
274,2020-12-10 13:17:35,179.5
275,2020-12-10 13:17:36,182.0
276,2020-12-10 13:17:37,183.0
277,2020-12-10 13:17:38,185.5
278,2020-12-10 13:17:39,188.0
279,2020-12-10 13:17:40,191.0
280,2020-12-10 13:17:41,194.5
281,2020-12-10 13:17:42,197.5
282,2020-12-10 13:17:43,198.5
283,2020-12-10 13:17:44,199.0
284,2020-12-10 13:17:45,198.0
285,2020-12-10 13:17:46,196.0
286,2020-12-10 13:17:47,193.5
287,2020-12-10 13:17:48,190.5
288,2020-12-10 13:17:49,187.5
289,2020-12-10 13:17:50,185.0
290,2020-12-10 13:17:51,183.0
291,2020-12-10 13:17:52,180.5
292,2020-12-10 13:17:53,178.0
293,2020-12-10 13:17:54,175.5
294,2020-12-10 13:17:55,173.0
295,2020-12-10 13:17:56,170.5
296,2020-12-10 13:17:57,168.0
297,2020-12-10 13:17:58,165.0
298,2020-12-10 13:17:59,162.0
299,2020-12-10 13:18:00,159.5
300,2020-12-10 13:18:01,156.5
301,2020-12-10 13:18:02,154.0
302,2020-12-10 13:18:03,151.0
303,2020-12-10 13:18:04,148.5
304,2020-12-10 13:18:05,146.0
305,2020-12-10 13:18:06,143.5
306,2020-12-10 13:18:07,141.0
307,2020-12-10 13:18:08,138.5
308,2020-12-10 13:18:09,136.0
309,2020-12-10 13:18:10,133.5
310,2020-12-10 13:18:11,131.5
311,2020-12-10 13:18:12,129.5
312,2020-12-10 13:18:13,127.5
313,2020-12-10 13:18:14,125.5
314,2020-12-10 13:18:15,123.5
315,2020-12-10 13:18:16,121.5
316,2020-12-10 13:18:17,120.0
317,2020-12-10 13:18:18,118.0
318,2020-12-10 13:18:19,116.5
319,2020-12-10 13:18:20,114.5
320,2020-12-10 13:18:21,113.0
321,2020-12-10 13:18:22,111.5
322,2020-12-10 13:18:23,110.5
323,2020-12-10 13:18:24,109.0
324,2020-12-10 13:18:25,108.0
325,2020-12-10 13:18:26,107.0
326,2020-12-10 13:18:27,106.0
327,2020-12-10 13:18:28,105.0
328,2020-12-10 13:18:29,104.5
329,2020-12-10 13:18:30,103.5
330,2020-12-10 13:18:31,103.0
331,2020-12-10 13:18:32,102.5
332,2020-12-10 13:18:33,102.0
333,2020-12-10 13:18:34,102.0
334,2020-12-10 13:18:35,101.5
335,2020-12-10 13:18:36,100.5
336,2020-12-10 13:18:37,100.0
337,2020-12-10 13:18:38,99.5
338,2020-12-10 13:18:39,99.0
339,2020-12-10 13:18:40,98.0
340,2020-12-10 13:18:41,97.5
341,2020-12-10 13:18:42,97.0
342,2020-12-10 13:18:43,96.5
343,2020-12-10 13:18:44,95.5
344,2020-12-10 13:18:45,95.0
345,2020-12-10 13:18:46,94.5
346,2020-12-10 13:18:47,94.0
347,2020-12-10 13:18:48,93.5
348,2020-12-10 13:18:49,93.0
349,2020-12-10 13:18:50,92.0
350,2020-12-10 13:18:51,91.5
351,2020-12-10 13:18:52,91.0
352,2020-12-10 13:18:53,90.5
353,2020-12-10 13:18:54,90.0
354,2020-12-10 13:18:55,89.0
355,2020-12-10 13:18:56,88.5
356,2020-12-10 13:18:57,88.0
357,2020-12-10 13:18:58,87.5
358,2020-12-10 13:18:59,86.5
359,2020-12-10 13:19:00,86.0
360,2020-12-10 13:19:01,85.0
361,2020-12-10 13:19:02,84.0
362,2020-12-10 13:19:03,83.5
363,2020-12-10 13:19:04,82.5
364,2020-12-10 13:19:05,82.0
365,2020-12-10 13:19:06,81.0
366,2020-12-10 13:19:07,80.5
367,2020-12-10 13:19:08,79.5
368,2020-12-10 13:19:09,79.0
369,2020-12-10 13:19:10,78.5
370,2020-12-10 13:19:11,77.5
371,2020-12-10 13:19:12,77.0
372,2020-12-10 13:19:13,76.5
373,2020-12-10 13:19:14,76.0
374,2020-12-10 13:19:15,75.5
375,2020-12-10 13:19:16,74.5
376,2020-12-10 13:19:17,74.0
377,2020-12-10 13:19:18,73.5
378,2020-12-10 13:19:19,73.0
379,2020-12-10 13:19:20,72.5
380,2020-12-10 13:19:21,72.0
381,2020-12-10 13:19:22,71.5
382,2020-12-10 13:19:23,70.5
383,2020-12-10 13:19:24,70.0
384,2020-12-10 13:19:25,69.5
385,2020-12-10 13:19:26,69.0
386,2020-12-10 13:19:27,68.5
387,2020-12-10 13:19:28,68.0
388,2020-12-10 13:19:29,67.5
389,2020-12-10 13:19:30,67.0
390,2020-12-10 13:19:31,66.5
391,2020-12-10 13:19:32,66.0
392,2020-12-10 13:19:33,65.5
393,2020-12-10 13:19:34,65.0
394,2020-12-10 13:19:35,64.5
395,2020-12-10 13:19:36,64.0
396,2020-12-10 13:19:37,64.0
397,2020-12-10 13:19:38,63.5
398,2020-12-10 13:19:39,63.0
399,2020-12-10 13:19:40,62.5
400,2020-12-10 13:19:41,62.0
401,2020-12-10 13:19:42,62.0
402,2020-12-10 13:19:43,61.5
403,2020-12-10 13:19:44,61.0
404,2020-12-10 13:19:45,60.5
405,2020-12-10 13:19:46,60.5
406,2020-12-10 13:19:47,60.0
407,2020-12-10 13:19:48,59.5
408,2020-12-10 13:19:49,59.0
409,2020-12-10 13:19:50,59.0
410,2020-12-10 13:19:51,58.5
411,2020-12-10 13:19:52,58.0
412,2020-12-10 13:19:53,58.0
413,2020-12-10 13:19:54,57.5
414,2020-12-10 13:19:55,57.5
415,2020-12-10 13:19:56,57.0
416,2020-12-10 13:19:57,56.5
417,2020-12-10 13:19:58,56.5
418,2020-12-10 13:19:59,56.0
419,2020-12-10 13:20:00,55.5
420,2020-12-10 13:20:01,55.5
421,2020-12-10 13:20:02,55.0
422,2020-12-10 13:20:03,55.0
423,2020-12-10 13:20:04,54.5
424,2020-12-10 13:20:05,54.5
425,2020-12-10 13:20:06,54.0
426,2020-12-10 13:20:07,54.0
427,2020-12-10 13:20:08,53.5
